label,text,text_,tokens_text_,tokens_text_length_
outros,"Visando atender o disposto no artigo 2º, § 2º do Decreto Lei 911/69 que, para regular constituição do devedor em mora, a notificação eletrônica fora enviada com recibo de entrega que segue nos documentos da presente exordial.",visando atender disposto artigo SS decreto lei regular constituicao devedor mora notificacao eletronica enviada recibo entrega segue documentos presente exordial,"['visando', 'atender', 'disposto', 'artigo', 'SS', 'decreto', 'lei', 'regular', 'constituicao', 'devedor', 'mora', 'notificacao', 'eletronica', 'enviada', 'recibo', 'entrega', 'segue', 'documentos', 'presente', 'exordial']",20
constituicao_mora,"A fim de cumprir o quanto disposto no artigo 2º, § 2º do Decreto Lei 911/69, o credor enviou ao devedor fiduciante, por e-mail, notificação extrajudicial devidamente assinada eletronicamente e com carimbo de tempo pelo Observatório Nacional, conferindo ao ato eficácia absoluta de integridade, autenticidade e validade jurídica, conforme dispõe a Medida Provisória n.º 2.200-2, de 24 de agosto de 2001:",fim cumprir quanto disposto artigo SS decreto lei credor enviou devedor fiduciante mail notificacao extrajudicial devidamente assinada eletronicamente carimbo tempo observatorio nacional conferindo ato eficacia absoluta integridade autenticidade validade juridica conforme dispoe medida provisoria n agosto,"['fim', 'cumprir', 'quanto', 'disposto', 'artigo', 'SS', 'decreto', 'lei', 'credor', 'enviou', 'devedor', 'fiduciante', 'mail', 'notificacao', 'extrajudicial', 'devidamente', 'assinada', 'eletronicamente', 'carimbo', 'tempo', 'observatorio', 'nacional', 'conferindo', 'ato', 'eficacia', 'absoluta', 'integridade', 'autenticidade', 'validade', 'juridica', 'conforme', 'dispoe', 'medida', 'provisoria', 'n', 'agosto']",36
inadimplemento,"Ocorre, entretanto, que o(a) Requerido(a) não cumpriu as obrigações voluntariamente pactuadas, deixando de pagar as prestações vencidas a partir de 08/04/2019, cuja mora está devidamente comprovada por meio de notificação e/ou protesto (cópia inclusa), conforme artigo 3º e 2º, do artigo 2º, do Decreto-Lei nº 911/69, com as alterações da Lei nº 13.043/2014, pode ser requerida contra o devedor a busca e apreensão do bem alienado fiduciariamente.",ocorre entretanto requerido nao cumpriu obrigacoes voluntariamente pactuadas deixando pagar prestacoes vencidas partir cuja mora devidamente comprovada meio notificacao protesto copia inclusa conforme artigo artigo decreto lei alteracoes lei pode ser requerida contra devedor busca apreensao bem alienado fiduciariamente,"['ocorre', 'entretanto', 'requerido', 'nao', 'cumpriu', 'obrigacoes', 'voluntariamente', 'pactuadas', 'deixando', 'pagar', 'prestacoes', 'vencidas', 'partir', 'cuja', 'mora', 'devidamente', 'comprovada', 'meio', 'notificacao', 'protesto', 'copia', 'inclusa', 'conforme', 'artigo', 'artigo', 'decreto', 'lei', 'alteracoes', 'lei', 'pode', 'ser', 'requerida', 'contra', 'devedor', 'busca', 'apreensao', 'bem', 'alienado', 'fiduciariamente']",39
alienacao_fiduciaria,"destinado à aquisição de um veículo alienado fiduciariamente, marca VW - VOLKSWAGEN modelo FOX CITY 1.0 MI, ano fabricação 2006, chassi 9BWKA05Z664200756, placa FOX3998, cor PRATA e renavam nº 000888122543.",destinado aquisicao veiculo alienado fiduciariamente marca vw volkswagen modelo fox city mi ano fabricacao chassi placa cor prata renavam,"['destinado', 'aquisicao', 'veiculo', 'alienado', 'fiduciariamente', 'marca', 'vw', 'volkswagen', 'modelo', 'fox', 'city', 'mi', 'ano', 'fabricacao', 'chassi', 'placa', 'cor', 'prata', 'renavam']",19
contrato,"Por “Contrato de Financiamento” nº 20027125899 (doc.04), celebrado entre as partes no dia 08/09/2017, o Requerente concedeu um crédito ao(a) Requerido(a), no valor líquido de R$ 12.500,00 (DOZE MIL E QUINHENTOS REAIS)que deveria ser pago em 48 prestações no valor de R$ 551,48 (QUINHENTOS E CINQUENTA E UM REAIS E QUARENTA E OITO CENTAVOS), cada uma, cujo vencimento da primeira estava previsto para o dia 08/10/2017 e da última para o dia 08/09/2021,",contrato financiamento doc celebrado partes dia requerente concedeu credito requerido valor liquido doze mil quinhentos reais deveria ser pago prestacoes valor quinhentos cinquenta reais quarenta oito centavos cada cujo vencimento primeira previsto dia ultima dia,"['contrato', 'financiamento', 'doc', 'celebrado', 'partes', 'dia', 'requerente', 'concedeu', 'credito', 'requerido', 'valor', 'liquido', 'doze', 'mil', 'quinhentos', 'reais', 'deveria', 'ser', 'pago', 'prestacoes', 'valor', 'quinhentos', 'cinquenta', 'reais', 'quarenta', 'oito', 'centavos', 'cada', 'cujo', 'vencimento', 'primeira', 'previsto', 'dia', 'ultima', 'dia']",35
constituicao_mora,"5. Como consequência de tal mora impõe-se a realização da garantia, nos termos avençados do contrato (Alienação Fiduciária), em",consequencia tal mora impoe realizacao garantia termos avencados contrato alienacao fiduciaria,"['consequencia', 'tal', 'mora', 'impoe', 'realizacao', 'garantia', 'termos', 'avencados', 'contrato', 'alienacao', 'fiduciaria']",11
inadimplemento,"4. O(a) Réu(Ré) tornou-se inadimplente com suas obrigações, tendo sido constituído em mora, nos termos do parágrafo 2º do art. 2º do Decreto-Lei 911/69, sendo relevante consignar que com o advento da Lei 13.043/14, pelo seu artigo 101, abolida foi a exigência da expedição de notificação por Cartório de Registro de Títulos e Documentos, podendo ser procedida por meio de carta registrada com aviso de recebimento (AR) pelo próprio credor ou seu procurador.",reu re tornou inadimplente obrigacoes tendo sido constituido mora termos paragrafo art decreto lei sendo relevante consignar advento lei artigo abolida exigencia expedicao notificacao cartorio registro titulos documentos podendo ser procedida meio carta registrada aviso recebimento ar proprio credor procurador,"['reu', 're', 'tornou', 'inadimplente', 'obrigacoes', 'tendo', 'sido', 'constituido', 'mora', 'termos', 'paragrafo', 'art', 'decreto', 'lei', 'sendo', 'relevante', 'consignar', 'advento', 'lei', 'artigo', 'abolida', 'exigencia', 'expedicao', 'notificacao', 'cartorio', 'registro', 'titulos', 'documentos', 'podendo', 'ser', 'procedida', 'meio', 'carta', 'registrada', 'aviso', 'recebimento', 'ar', 'proprio', 'credor', 'procurador']",40
alienacao_fiduciaria,"2. Com referida(s) aquisição(ões) e para garantir o(s) grupo(s) da dívida remanescente após a(s) contemplação(ões), o réu(ré) assinou o Contrato com Garantia de Alienação Fiduciária, transferindo à Administradora (como represente do(s) grupo(s)) o domínio resolúvel e a posse indireta do(s) bem(ens) descrito(s) e individualizado(s) no item 1, tornando-se, assim, enquanto devedor(a) em possuidor(a) e depositário(a) do(s) bem(s), de acordo com o artigo 1º do Decreto-lei 911/69 c/c artigo 1.361, § 2º e artigo 1363, ambos do Código Civil em vigor.",referida s aquisicao oes garantir s grupo s divida remanescente apos s contemplacao oes reu re assinou contrato garantia alienacao fiduciaria transferindo administradora represente s grupo s dominio resoluvel posse indireta s bem ens descrito s individualizado s item tornando assim enquanto devedor possuidor depositario s bem s acordo artigo decreto lei c c artigo SS artigo ambos codigo civil vigor,"['referida', 's', 'aquisicao', 'oes', 'garantir', 's', 'grupo', 's', 'divida', 'remanescente', 'apos', 's', 'contemplacao', 'oes', 'reu', 're', 'assinou', 'contrato', 'garantia', 'alienacao', 'fiduciaria', 'transferindo', 'administradora', 'represente', 's', 'grupo', 's', 'dominio', 'resoluvel', 'posse', 'indireta', 's', 'bem', 'ens', 'descrito', 's', 'individualizado', 's', 'item', 'tornando', 'assim', 'enquanto', 'devedor', 'possuidor', 'depositario', 's', 'bem', 's', 'acordo', 'artigo', 'decreto', 'lei', 'c', 'c', 'artigo', 'SS', 'artigo', 'ambos', 'codigo', 'civil', 'vigor']",61
contrato,"1. O(a) réu(ré) integra o(s) Grupo 2036-016 / 2036-227 / 2036-397 / 5102-151. Por força da contemplação da cota consorcial, adquiriu o(s) veículo(s) abaixo descrito(s):",reu re integra s grupo forca contemplacao cota consorcial adquiriu s veiculo s abaixo descrito s,"['reu', 're', 'integra', 's', 'grupo', 'forca', 'contemplacao', 'cota', 'consorcial', 'adquiriu', 's', 'veiculo', 's', 'abaixo', 'descrito', 's']",16
outros,"Após o cumprimento da liminar de busca e apreensão e depósito do bem em poder do requerente, determine a citação do(a) requerido(a), para todos os atos e termos da presente ação para, querendo, pague o débito apontado na peça inicial, em 5 dias, através de comprovantes juntado aos autos ou apresente defesa, no prazo legal, sob pena de revelia;",apos cumprimento liminar busca apreensao deposito bem poder requerente determine citacao requerido todos atos termos presente acao querendo pague debito apontado peca inicial dias atraves comprovantes juntado autos apresente defesa prazo legal sob pena revelia,"['apos', 'cumprimento', 'liminar', 'busca', 'apreensao', 'deposito', 'bem', 'poder', 'requerente', 'determine', 'citacao', 'requerido', 'todos', 'atos', 'termos', 'presente', 'acao', 'querendo', 'pague', 'debito', 'apontado', 'peca', 'inicial', 'dias', 'atraves', 'comprovantes', 'juntado', 'autos', 'apresente', 'defesa', 'prazo', 'legal', 'sob', 'pena', 'revelia']",35
outros,"Se digne ordenar a expedição do competente MANDADO “initio litis”, nos termos da Lei 13.043/2014, para APREENSÃO LIMINAR DO VEÍCULO no endereço fornecido, “INAUDITA ALTERA PARS”, COM REFORÇO POLICIAL E ORDEM DE ARROMBAMENTO, COM OS BENEFÍCIOS DO ARTIGO 212 E SEGUINTES DO CÓDIGO DE PROCESSO CIVIL.",digne ordenar expedicao competente mandado initio litis termos lei apreensao liminar veiculo endereco fornecido inaudita altera pars reforco policial ordem arrombamento beneficios artigo seguintes codigo processo civil,"['digne', 'ordenar', 'expedicao', 'competente', 'mandado', 'initio', 'litis', 'termos', 'lei', 'apreensao', 'liminar', 'veiculo', 'endereco', 'fornecido', 'inaudita', 'altera', 'pars', 'reforco', 'policial', 'ordem', 'arrombamento', 'beneficios', 'artigo', 'seguintes', 'codigo', 'processo', 'civil']",27
constituicao_mora,"Como consequência da mora do(a) ré(u), impõe-se a realização da garantia, nos termos avençados no contrato, sendo o débito vencido acrescido de juros de 12% ao ano (pro rata temporis), multa contratual de 2%, e comissão de permanência na taxa do mercado, no valor discriminado na planilha anexa.",consequencia mora re impoe realizacao garantia termos avencados contrato sendo debito vencido acrescido juros ano pro rata temporis multa contratual comissao permanencia taxa mercado valor discriminado planilha anexa,"['consequencia', 'mora', 're', 'impoe', 'realizacao', 'garantia', 'termos', 'avencados', 'contrato', 'sendo', 'debito', 'vencido', 'acrescido', 'juros', 'ano', 'pro', 'rata', 'temporis', 'multa', 'contratual', 'comissao', 'permanencia', 'taxa', 'mercado', 'valor', 'discriminado', 'planilha', 'anexa']",28
inadimplemento,"Ocorre que o(a) requerido(a) tornou-se inadimplente com suas obrigações, deixando de pagar a(s) parcela(s) 3 e seguintes, tendo sido constituído em mora, através de protesto/notificação extrajudicial, nos termos do artigo 2ª e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre requerido tornou inadimplente obrigacoes deixando pagar s parcela s seguintes tendo sido constituido mora atraves protesto notificacao extrajudicial termos artigo SS decreto lei alteracoes lei,"['ocorre', 'requerido', 'tornou', 'inadimplente', 'obrigacoes', 'deixando', 'pagar', 's', 'parcela', 's', 'seguintes', 'tendo', 'sido', 'constituido', 'mora', 'atraves', 'protesto', 'notificacao', 'extrajudicial', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",26
outros,"5. Contudo, em que pese a regular constituição em mora, ainda assim o Réu não realizou o pagamento das parcelas em atraso, motivo pelo qual ingressa-se com a presente medida judicial de Busca e Apreensão.",contudo pese regular constituicao mora ainda assim reu nao realizou pagamento parcelas atraso motivo ingressa presente medida judicial busca apreensao,"['contudo', 'pese', 'regular', 'constituicao', 'mora', 'ainda', 'assim', 'reu', 'nao', 'realizou', 'pagamento', 'parcelas', 'atraso', 'motivo', 'ingressa', 'presente', 'medida', 'judicial', 'busca', 'apreensao']",20
constituicao_mora,"4. Dessa forma, em razão da inadimplência do Réu, o Autor houve por bem constituí-los em mora, mediante o envio da anexa Notificação Extrajudicial para o endereço do devedor constante do cadastro, conforme preceitua o artigo 3º c.c. § 2º, do artigo 2º, do Decreto-Lei nº 911/69, com redação dada pelo artigo 56, da Lei nº 10.931/04.",dessa forma razao inadimplencia reu autor bem constitui los mora mediante envio anexa notificacao extrajudicial endereco devedor constante cadastro conforme preceitua artigo c c SS artigo decreto lei redacao dada artigo lei,"['dessa', 'forma', 'razao', 'inadimplencia', 'reu', 'autor', 'bem', 'constitui', 'los', 'mora', 'mediante', 'envio', 'anexa', 'notificacao', 'extrajudicial', 'endereco', 'devedor', 'constante', 'cadastro', 'conforme', 'preceitua', 'artigo', 'c', 'c', 'SS', 'artigo', 'decreto', 'lei', 'redacao', 'dada', 'artigo', 'lei']",32
inadimplemento,"3. O Réu não honrou com o pagamento dos valores devidos, ficando, portanto, inadimplente com o pagamento das parcelas vencidas a partir de 05 de outubro de 2018, tornando-se devedor da quantia de R$ 43.254,09 (quarenta e três mil, duzentos e cinquenta e quatro reais e nove centavos), conforme anexa planilha atualizada do débito.",reu nao honrou pagamento valores devidos ficando portanto inadimplente pagamento parcelas vencidas partir outubro tornando devedor quantia quarenta tres mil duzentos cinquenta quatro reais nove centavos conforme anexa planilha atualizada debito,"['reu', 'nao', 'honrou', 'pagamento', 'valores', 'devidos', 'ficando', 'portanto', 'inadimplente', 'pagamento', 'parcelas', 'vencidas', 'partir', 'outubro', 'tornando', 'devedor', 'quantia', 'quarenta', 'tres', 'mil', 'duzentos', 'cinquenta', 'quatro', 'reais', 'nove', 'centavos', 'conforme', 'anexa', 'planilha', 'atualizada', 'debito']",31
alienacao_fiduciaria,"2. Como garantia das obrigações assumidas, o Réu transferiu em garantia o bem descrito no supra mencionado contrato, a saber: Veículo Usado de Marca: HONDA; Modelo: CIVIC EXR 2.0 16V; Ano/Mod: 2013/2014; Chassi: 93HFB9670EZ110419; Placa: FGM- 9667/SP; Renavam: 532625579.",garantia obrigacoes assumidas reu transferiu garantia bem descrito supra mencionado contrato saber veiculo usado marca honda modelo civic exr ano mod chassi placa fgm sp renavam,"['garantia', 'obrigacoes', 'assumidas', 'reu', 'transferiu', 'garantia', 'bem', 'descrito', 'supra', 'mencionado', 'contrato', 'saber', 'veiculo', 'usado', 'marca', 'honda', 'modelo', 'civic', 'exr', 'ano', 'mod', 'chassi', 'placa', 'fgm', 'sp', 'renavam']",26
contrato,"1. Em 09 de agosto de 2017, através da emissão da Cédula de Crédito Bancário - Financiamento para Aquisição de Bens e/ou Serviços CDC - PF – n° 4274085 (doc. 01), o Autor tornou-se credor do Réu da quantia principal de R$ 75.094,56 (setenta e cinco mil, noventa e quatro reais e cinquenta e seis centavos), que deveria ser paga através de 48 (quarenta e oito) parcelas mensais e consecutivas, no valor de R$ 1.564,47 (mil, quinhentos e sessenta e quatro reais e quarenta e sete centavos) cada, sendo a primeira parcela com vencimento no dia 05 de setembro de 2017 e as demais nos iguais dias dos meses subsequentes, sendo a última com vencimento em 05 de agosto de 2021.",agosto atraves emissao cedula credito bancario financiamento aquisicao bens servicos cdc pf ndeg doc autor tornou credor reu quantia principal setenta cinco mil noventa quatro reais cinquenta seis centavos deveria ser paga atraves quarenta oito parcelas mensais consecutivas valor mil quinhentos sessenta quatro reais quarenta sete centavos cada sendo primeira parcela vencimento dia setembro demais iguais dias meses subsequentes sendo ultima vencimento agosto,"['agosto', 'atraves', 'emissao', 'cedula', 'credito', 'bancario', 'financiamento', 'aquisicao', 'bens', 'servicos', 'cdc', 'pf', 'ndeg', 'doc', 'autor', 'tornou', 'credor', 'reu', 'quantia', 'principal', 'setenta', 'cinco', 'mil', 'noventa', 'quatro', 'reais', 'cinquenta', 'seis', 'centavos', 'deveria', 'ser', 'paga', 'atraves', 'quarenta', 'oito', 'parcelas', 'mensais', 'consecutivas', 'valor', 'mil', 'quinhentos', 'sessenta', 'quatro', 'reais', 'quarenta', 'sete', 'centavos', 'cada', 'sendo', 'primeira', 'parcela', 'vencimento', 'dia', 'setembro', 'demais', 'iguais', 'dias', 'meses', 'subsequentes', 'sendo', 'ultima', 'vencimento', 'agosto']",63
